45,45,99889910132,2000-09-26,17:29:00,2000-09-26,18:49:00,0,Tu sie coœ wstawi
46,46,96721910035,2000-08-26,07:52:00,2000-08-26,17:54:00,5,Tu sie coœ wstawi
47,47,95869310121,2000-07-26,12:18:00,2000-07-26,01:03:00,4,Tu sie coœ wstawi
48,48,93564910052,2000-08-26,15:41:00,2000-08-26,01:15:00,2,Tu sie coœ wstawi
49,49,91177810058,2000-09-26,17:17:00,2000-09-26,01:10:00,0,Tu sie coœ wstawi
50,50,95039910007,2000-12-26,11:02:00,2000-12-26,23:20:00,4,Tu sie coœ wstawi
51,51,93027710079,2000-08-26,02:10:00,2000-08-26,17:53:00,0,Tu sie coœ wstawi
52,52,93027710079,2000-11-26,09:06:00,2000-11-26,15:42:00,4,Tu sie coœ wstawi
53,53,98619810050,2000-09-26,04:26:00,2000-09-26,01:07:00,3,Tu sie coœ wstawi
54,54,97799210102,2000-12-26,04:25:00,2000-12-26,15:46:00,5,Tu sie coœ wstawi
55,55,91802210190,2000-08-26,17:57:00,2000-08-26,01:51:00,5,Tu sie coœ wstawi
56,56,90150610157,2000-08-26,05:30:00,2000-08-26,01:22:00,4,Tu sie coœ wstawi
57,57,97706710110,2000-11-26,03:17:00,2000-11-26,21:22:00,1,Tu sie coœ wstawi
58,58,95634510057,2000-10-26,17:12:00,2000-10-26,22:39:00,4,Tu sie coœ wstawi
59,59,95833210154,2000-12-26,20:38:00,2000-12-26,01:06:00,3,Tu sie coœ wstawi
60,60,92839110133,2000-07-26,07:31:00,2000-07-26,11:38:00,3,Tu sie coœ wstawi
61,61,91381510179,2000-09-26,13:43:00,2000-09-26,01:10:00,5,Tu sie coœ wstawi
62,62,90087510009,2000-12-26,08:47:00,2000-12-26,01:25:00,1,Tu sie coœ wstawi
63,63,96606910098,2000-10-26,04:24:00,2000-10-26,01:00:00,5,Tu sie coœ wstawi
64,64,91820710063,2000-09-26,12:27:00,2000-09-26,12:48:00,3,Tu sie coœ wstawi
65,65,92838610100,2000-09-26,22:30:00,2000-09-26,01:08:00,0,Tu sie coœ wstawi
66,66,93004410137,2000-07-26,17:33:00,2000-07-26,17:35:00,3,Tu sie coœ wstawi
67,67,94217610176,2000-07-26,08:07:00,2000-07-26,01:01:00,0,Tu sie coœ wstawi
68,68,97156610169,2000-09-26,20:12:00,2000-09-26,20:32:00,5,Tu sie coœ wstawi
69,69,98462310080,2000-11-26,15:44:00,2000-11-26,01:08:00,2,Tu sie coœ wstawi
70,70,90682910101,2000-12-26,08:38:00,2000-12-26,11:45:00,4,Tu sie coœ wstawi
71,71,96721910035,2000-07-26,06:08:00,2000-07-26,23:57:00,3,Tu sie coœ wstawi
72,72,99889910132,2000-07-26,11:49:00,2000-07-26,01:32:00,1,Tu sie coœ wstawi
73,73,92478110161,2000-11-26,03:07:00,2000-11-26,08:39:00,5,Tu sie coœ wstawi
74,74,92695710078,2000-12-26,08:40:00,2000-12-26,20:53:00,3,Tu sie coœ wstawi
75,75,94058710041,2000-06-26,10:33:00,2000-06-26,01:28:00,3,Tu sie coœ wstawi
76,76,99649310005,2000-08-26,02:06:00,2000-08-26,10:06:00,2,Tu sie coœ wstawi
77,77,91084010103,2000-11-26,16:17:00,2000-11-26,20:42:00,5,Tu sie coœ wstawi
78,78,91407110168,2000-06-26,11:30:00,2000-06-27,00:35:00,4,Tu sie coœ wstawi
79,79,91820710063,2000-07-26,06:10:00,2000-07-27,00:39:00,1,Tu sie coœ wstawi
80,80,96322610018,2000-10-26,02:21:00,2000-10-26,08:30:00,0,Tu sie coœ wstawi
81,81,97447010178,2000-06-26,05:10:00,2000-06-26,17:10:00,3,Tu sie coœ wstawi
82,82,95822110060,2000-12-26,22:04:00,2000-12-27,01:24:00,4,Tu sie coœ wstawi
83,83,90552110097,2000-12-26,20:01:00,2000-12-27,00:51:00,2,Tu sie coœ wstawi
84,84,96606910098,2000-07-26,21:39:00,2000-07-26,01:04:00,4,Tu sie coœ wstawi
85,85,97834710112,2000-09-26,21:27:00,2000-09-26,01:26:00,1,Tu sie coœ wstawi
86,86,90087510009,2000-08-26,21:33:00,2000-08-27,01:52:00,2,Tu sie coœ wstawi
87,87,92976310162,2000-11-26,14:19:00,2000-11-26,15:45:00,4,Tu sie coœ wstawi
88,88,99742010095,2000-06-26,14:19:00,2000-06-26,22:53:00,5,Tu sie coœ wstawi
89,89,93653310187,2000-08-26,08:32:00,2000-08-26,20:45:00,2,Tu sie coœ wstawi
90,90,92033010090,2000-10-26,16:02:00,2000-10-26,18:30:00,2,Tu sie coœ wstawi
91,91,90937710145,2000-12-26,17:21:00,2000-12-26,20:35:00,0,Tu sie coœ wstawi
92,92,94320610061,2000-06-26,11:04:00,2000-06-26,17:52:00,2,Tu sie coœ wstawi
93,93,94163110081,2000-07-26,03:46:00,2000-07-26,01:40:00,4,Tu sie coœ wstawi
94,94,94834010046,2000-08-26,20:05:00,2000-08-26,23:23:00,0,Tu sie coœ wstawi
95,95,96991610025,2000-11-26,05:39:00,2000-11-26,01:25:00,1,Tu sie coœ wstawi
96,96,91084010103,2000-09-26,09:53:00,2000-09-26,09:59:00,1,Tu sie coœ wstawi
97,97,96664710016,2000-11-26,05:15:00,2000-11-26,01:01:00,1,Tu sie coœ wstawi
98,98,97462910051,2000-12-26,07:32:00,2000-12-26,17:38:00,3,Tu sie coœ wstawi
99,99,96606910098,2000-07-26,06:17:00,2000-07-27,01:28:00,4,Tu sie coœ wstawi
100,100,90547410198,2000-08-26,04:43:00,2000-08-26,01:23:00,1,Tu sie coœ wstawi
101,101,90087510009,2000-10-26,16:26:00,2000-10-26,01:17:00,3,Tu sie coœ wstawi
102,102,98008610125,2000-06-26,13:05:00,2000-06-26,19:48:00,4,Tu sie coœ wstawi
103,103,94765410028,2000-10-26,18:09:00,2000-10-26,22:26:00,3,Tu sie coœ wstawi
104,104,90976010048,2000-10-26,12:49:00,2000-10-26,01:46:00,2,Tu sie coœ wstawi
105,105,94890210070,2000-11-26,17:49:00,2000-11-26,21:51:00,1,Tu sie coœ wstawi
106,106,96241910084,2000-12-26,06:58:00,2000-12-26,01:14:00,2,Tu sie coœ wstawi
107,107,90186810094,2000-12-26,02:55:00,2000-12-26,01:54:00,1,Tu sie coœ wstawi
108,108,93771510114,2000-06-26,07:46:00,2000-06-26,01:15:00,4,Tu sie coœ wstawi
109,109,94035210030,2000-08-26,09:18:00,2000-08-26,11:38:00,1,Tu sie coœ wstawi
110,110,92109310024,2000-08-26,02:03:00,2000-08-27,00:24:00,5,Tu sie coœ wstawi
111,111,94834010046,2000-12-26,06:05:00,2000-12-26,13:49:00,5,Tu sie coœ wstawi
112,112,93528110049,2000-10-26,21:08:00,2000-10-26,23:08:00,2,Tu sie coœ wstawi
113,113,92717910139,2000-06-26,02:36:00,2000-06-26,01:09:00,0,Tu sie coœ wstawi
114,114,97295610071,2000-06-26,19:16:00,2000-06-26,20:34:00,0,Tu sie coœ wstawi
115,115,99742010095,2000-07-26,15:20:00,2000-07-26,01:00:00,5,Tu sie coœ wstawi
116,116,91620210153,2000-07-26,12:01:00,2000-07-26,16:13:00,0,Tu sie coœ wstawi
117,117,91138410171,2000-11-26,03:22:00,2000-11-26,22:31:00,1,Tu sie coœ wstawi
118,118,97052410027,2000-09-26,17:33:00,2000-09-26,17:53:00,1,Tu sie coœ wstawi
119,119,90684310152,2000-10-26,17:13:00,2000-10-26,19:57:00,3,Tu sie coœ wstawi
120,120,93918610200,2000-06-26,09:23:00,2000-06-26,01:01:00,1,Tu sie coœ wstawi
121,121,95334710158,2000-11-26,16:43:00,2000-11-26,01:26:00,1,Tu sie coœ wstawi
122,122,94163110081,2000-11-26,07:36:00,2000-11-26,12:57:00,3,Tu sie coœ wstawi
123,123,91658710045,2000-09-26,19:16:00,2000-09-26,21:20:00,4,Tu sie coœ wstawi
124,124,99960710115,2000-07-26,14:58:00,2000-07-26,01:26:00,5,Tu sie coœ wstawi
125,125,93805710138,2000-07-26,05:10:00,2000-07-26,08:24:00,3,Tu sie coœ wstawi
126,126,99742010095,2000-06-26,17:46:00,2000-06-26,01:36:00,1,Tu sie coœ wstawi
127,127,96694710126,2000-11-26,21:23:00,2000-11-27,00:31:00,5,Tu sie coœ wstawi
128,128,97755710072,2000-10-26,16:22:00,2000-10-26,21:40:00,2,Tu sie coœ wstawi
129,129,94035210030,2000-06-26,15:13:00,2000-06-26,18:53:00,4,Tu sie coœ wstawi
130,130,96664710016,2000-11-26,06:40:00,2000-11-26,01:03:00,3,Tu sie coœ wstawi
131,131,91128910164,2000-11-26,08:18:00,2000-11-26,11:37:00,3,Tu sie coœ wstawi
132,132,98156110091,2000-07-26,05:21:00,2000-07-26,14:36:00,1,Tu sie coœ wstawi
133,133,93939410195,2000-06-26,14:37:00,2000-06-27,01:55:00,0,Tu sie coœ wstawi
134,134,90684310152,2000-12-26,14:56:00,2000-12-26,01:50:00,3,Tu sie coœ wstawi
135,135,99047210055,2000-09-26,23:09:00,2000-09-26,23:56:00,5,Tu sie coœ wstawi
136,136,98942910014,2000-08-26,09:36:00,2000-08-27,00:48:00,1,Tu sie coœ wstawi
137,137,98179110012,2000-07-26,10:34:00,2000-07-26,01:19:00,3,Tu sie coœ wstawi
138,138,95598910106,2000-08-26,20:58:00,2000-08-26,01:31:00,2,Tu sie coœ wstawi
139,139,91722910056,2000-09-26,18:35:00,2000-09-26,01:34:00,5,Tu sie coœ wstawi
140,140,99319410075,2000-11-26,08:24:00,2000-11-26,21:42:00,2,Tu sie coœ wstawi
141,141,92574410124,2000-10-26,20:09:00,2000-10-26,01:01:00,1,Tu sie coœ wstawi
142,142,90884210122,2000-07-26,23:54:00,2000-07-26,23:55:00,4,Tu sie coœ wstawi
143,143,98295510011,2000-12-26,07:05:00,2000-12-26,13:37:00,0,Tu sie coœ wstawi
144,144,93819310149,2000-08-26,18:02:00,2000-08-26,20:18:00,4,Tu sie coœ wstawi
145,145,97258510131,2000-12-26,19:57:00,2000-12-26,01:09:00,1,Tu sie coœ wstawi
146,146,97706710110,2000-07-26,13:41:00,2000-07-26,01:13:00,4,Tu sie coœ wstawi
147,147,95691510017,2000-11-26,20:06:00,2000-11-26,23:27:00,0,Tu sie coœ wstawi
148,148,94566910013,2000-06-26,12:14:00,2000-06-26,17:33:00,2,Tu sie coœ wstawi
149,149,90956010019,2000-07-26,23:07:00,2000-07-27,00:10:00,0,Tu sie coœ wstawi
150,150,91038810022,2000-06-26,07:37:00,2000-06-26,01:28:00,1,Tu sie coœ wstawi
151,151,94834010046,2000-07-26,20:36:00,2000-07-26,01:22:00,5,Tu sie coœ wstawi
152,152,90087510009,2000-06-26,03:12:00,2000-06-26,13:56:00,0,Tu sie coœ wstawi
153,153,92478110161,2000-06-26,13:02:00,2000-06-26,23:24:00,1,Tu sie coœ wstawi
154,154,97374110031,2000-11-26,02:38:00,2000-11-26,01:15:00,1,Tu sie coœ wstawi
155,155,93004410137,2000-09-26,05:13:00,2000-09-26,15:32:00,2,Tu sie coœ wstawi
156,156,91256310108,2000-12-26,19:20:00,2000-12-26,23:39:00,0,Tu sie coœ wstawi
157,157,93939410195,2000-10-26,06:12:00,2000-10-26,18:59:00,4,Tu sie coœ wstawi
158,158,93564910052,2000-10-26,05:27:00,2000-10-26,09:41:00,1,Tu sie coœ wstawi
159,159,97017710066,2000-12-26,10:14:00,2000-12-26,13:20:00,5,Tu sie coœ wstawi
160,160,92335110010,2000-11-26,20:56:00,2000-11-26,01:38:00,0,Tu sie coœ wstawi
161,161,98432210038,2000-11-26,12:48:00,2000-11-26,17:56:00,1,Tu sie coœ wstawi
162,162,91349410163,2000-06-26,13:15:00,2000-06-26,23:52:00,0,Tu sie coœ wstawi
163,163,97368210167,2000-11-26,16:43:00,2000-11-26,01:42:00,3,Tu sie coœ wstawi
164,164,92695710078,2000-06-26,20:25:00,2000-06-26,01:05:00,0,Tu sie coœ wstawi
165,165,95039910007,2000-09-26,11:33:00,2000-09-26,01:14:00,2,Tu sie coœ wstawi
166,166,92234310044,2000-09-26,19:44:00,2000-09-26,01:03:00,4,Tu sie coœ wstawi
167,167,91084010103,2000-11-26,08:46:00,2000-11-26,01:06:00,4,Tu sie coœ wstawi
168,168,99047210055,2000-10-26,08:44:00,2000-10-26,01:01:00,5,Tu sie coœ wstawi
169,169,91620210153,2000-08-26,03:18:00,2000-08-26,01:10:00,4,Tu sie coœ wstawi
170,170,92056710134,2000-09-26,21:01:00,2000-09-26,23:26:00,2,Tu sie coœ wstawi
171,171,97614510156,2000-09-26,06:35:00,2000-09-26,12:53:00,0,Tu sie coœ wstawi
172,172,96991610025,2000-07-26,14:54:00,2000-07-26,01:41:00,1,Tu sie coœ wstawi
173,173,94035210030,2000-07-26,12:23:00,2000-07-26,01:04:00,2,Tu sie coœ wstawi
174,174,99889910132,2000-06-26,17:55:00,2000-06-26,01:37:00,0,Tu sie coœ wstawi
175,175,97755710072,2000-12-26,19:09:00,2000-12-27,01:21:00,1,Tu sie coœ wstawi
176,176,94898210173,2000-09-26,18:39:00,2000-09-26,01:06:00,4,Tu sie coœ wstawi
177,177,97834710112,2000-12-26,02:37:00,2000-12-26,01:09:00,4,Tu sie coœ wstawi
178,178,97462910051,2000-06-26,21:22:00,2000-06-26,22:58:00,1,Tu sie coœ wstawi
179,179,92592510002,2000-11-26,10:36:00,2000-11-26,01:23:00,3,Tu sie coœ wstawi
180,180,90641210129,2000-10-26,06:18:00,2000-10-26,01:06:00,5,Tu sie coœ wstawi
181,181,96241910084,2000-11-26,11:09:00,2000-11-26,18:20:00,2,Tu sie coœ wstawi
182,182,90904310069,2000-07-26,13:40:00,2000-07-26,01:08:00,3,Tu sie coœ wstawi
183,183,94898210173,2000-09-26,21:20:00,2000-09-27,00:59:00,0,Tu sie coœ wstawi
184,184,94217610176,2000-09-26,11:15:00,2000-09-26,15:17:00,0,Tu sie coœ wstawi
185,185,95672010085,2000-09-26,05:41:00,2000-09-26,01:37:00,4,Tu sie coœ wstawi
186,186,90143310021,2000-06-26,12:13:00,2000-06-26,01:03:00,5,Tu sie coœ wstawi
187,187,93245810142,2000-12-26,17:04:00,2000-12-26,23:55:00,3,Tu sie coœ wstawi
188,188,90150610157,2000-09-26,17:20:00,2000-09-26,23:58:00,4,Tu sie coœ wstawi
189,189,99819810155,2000-10-26,16:29:00,2000-10-27,00:31:00,4,Tu sie coœ wstawi
190,190,99195910107,2000-06-26,04:54:00,2000-06-26,01:30:00,5,Tu sie coœ wstawi
191,191,98295510011,2000-06-26,12:15:00,2000-06-26,17:32:00,5,Tu sie coœ wstawi
192,192,91038810022,2000-06-26,11:25:00,2000-06-26,01:23:00,3,Tu sie coœ wstawi
193,193,90976010048,2000-09-26,19:05:00,2000-09-26,21:56:00,4,Tu sie coœ wstawi
194,194,95598910106,2000-08-26,18:17:00,2000-08-26,22:34:00,2,Tu sie coœ wstawi
195,195,92838610100,2000-09-26,04:06:00,2000-09-26,22:36:00,3,Tu sie coœ wstawi
196,196,95397510065,2000-07-26,14:57:00,2000-07-26,21:58:00,4,Tu sie coœ wstawi
197,197,98008610125,2000-12-26,10:27:00,2000-12-26,01:01:00,1,Tu sie coœ wstawi
198,198,96450410185,2000-10-26,11:44:00,2000-10-26,01:08:00,1,Tu sie coœ wstawi
199,199,96428110047,2000-12-26,05:58:00,2000-12-26,01:04:00,2,Tu sie coœ wstawi
200,200,91820710063,2000-11-26,21:06:00,2000-11-26,22:16:00,0,Tu sie coœ wstawi
201,201,97368210167,2000-12-26,11:09:00,2000-12-27,01:09:00,1,Tu sie coœ wstawi
202,202,99319410075,2000-12-26,23:04:00,2000-12-27,00:09:00,1,Tu sie coœ wstawi
203,203,93180010194,2000-10-26,11:39:00,2000-10-26,01:10:00,3,Tu sie coœ wstawi
204,204,94132610189,2000-10-26,06:31:00,2000-10-26,01:01:00,0,Tu sie coœ wstawi
205,205,93066610004,2000-07-26,06:07:00,2000-07-26,06:37:00,1,Tu sie coœ wstawi
206,206,91876010089,2000-12-26,10:41:00,2000-12-26,20:51:00,4,Tu sie coœ wstawi
207,207,91876010089,2000-12-26,14:44:00,2000-12-27,01:50:00,0,Tu sie coœ wstawi
208,208,91802210190,2000-08-26,17:56:00,2000-08-26,01:37:00,2,Tu sie coœ wstawi
209,209,92234310044,2000-10-26,19:45:00,2000-10-26,01:43:00,3,Tu sie coœ wstawi
210,210,95750510092,2000-11-26,17:55:00,2000-11-26,01:07:00,5,Tu sie coœ wstawi
211,211,92838610100,2000-11-26,20:50:00,2000-11-26,01:11:00,5,Tu sie coœ wstawi
212,212,93457210175,2000-08-26,10:03:00,2000-08-26,16:37:00,0,Tu sie coœ wstawi
213,213,90937710145,2000-06-26,04:49:00,2000-06-26,01:32:00,1,Tu sie coœ wstawi
214,214,96664710016,2000-08-26,23:36:00,2000-08-26,01:16:00,0,Tu sie coœ wstawi
215,215,91128910164,2000-11-26,10:09:00,2000-11-26,12:22:00,4,Tu sie coœ wstawi
216,216,97358510042,2000-11-26,03:55:00,2000-11-26,01:26:00,1,Tu sie coœ wstawi
217,217,91128910164,2000-12-26,12:51:00,2000-12-26,01:24:00,4,Tu sie coœ wstawi
218,218,95334710158,2000-09-26,04:57:00,2000-09-26,01:12:00,2,Tu sie coœ wstawi
219,219,98678210140,2000-11-26,08:07:00,2000-11-26,09:45:00,0,Tu sie coœ wstawi
220,220,99497610135,2000-08-26,12:24:00,2000-08-26,01:18:00,1,Tu sie coœ wstawi
221,221,93939410195,2000-11-26,16:58:00,2000-11-26,01:06:00,4,Tu sie coœ wstawi
222,222,92427910160,2000-06-26,21:46:00,2000-06-26,01:35:00,5,Tu sie coœ wstawi
223,223,95831010181,2000-12-26,06:20:00,2000-12-26,01:16:00,4,Tu sie coœ wstawi
224,224,91802210190,2000-07-26,05:13:00,2000-07-26,09:46:00,4,Tu sie coœ wstawi
225,225,97759110029,2000-08-26,16:17:00,2000-08-26,01:09:00,5,Tu sie coœ wstawi
226,226,92085510037,2000-10-26,20:54:00,2000-10-26,01:05:00,5,Tu sie coœ wstawi
227,227,96991610025,2000-10-26,19:56:00,2000-10-26,01:26:00,4,Tu sie coœ wstawi
228,228,91381510179,2000-07-26,11:31:00,2000-07-26,01:08:00,5,Tu sie coœ wstawi
229,229,94058710041,2000-09-26,14:21:00,2000-09-27,01:56:00,5,Tu sie coœ wstawi
230,230,92033010090,2000-09-26,10:12:00,2000-09-26,16:38:00,4,Tu sie coœ wstawi
231,231,97755710072,2000-09-26,10:58:00,2000-09-26,01:30:00,4,Tu sie coœ wstawi
232,232,94834810033,2000-11-26,06:33:00,2000-11-26,21:57:00,4,Tu sie coœ wstawi
233,233,90937710145,2000-06-26,23:07:00,2000-06-27,01:55:00,0,Tu sie coœ wstawi
234,234,94841710105,2000-06-26,12:58:00,2000-06-26,01:19:00,3,Tu sie coœ wstawi
235,235,94841710105,2000-08-26,11:03:00,2000-08-26,23:34:00,2,Tu sie coœ wstawi
236,236,95397510065,2000-08-26,09:18:00,2000-08-26,01:11:00,1,Tu sie coœ wstawi
237,237,98619810050,2000-07-26,15:52:00,2000-07-26,01:31:00,5,Tu sie coœ wstawi
238,238,94890210070,2000-12-26,02:57:00,2000-12-26,01:56:00,4,Tu sie coœ wstawi
239,239,90186810094,2000-12-26,11:28:00,2000-12-27,01:33:00,2,Tu sie coœ wstawi
240,240,92056710134,2000-12-26,10:15:00,2000-12-26,01:00:00,3,Tu sie coœ wstawi
241,241,92764110068,2000-09-26,11:04:00,2000-09-26,21:05:00,1,Tu sie coœ wstawi
242,242,91138410171,2000-10-26,14:45:00,2000-10-26,01:19:00,3,Tu sie coœ wstawi
243,243,99507610008,2000-06-26,15:05:00,2000-06-26,18:32:00,2,Tu sie coœ wstawi
244,244,96081810082,2000-07-26,11:12:00,2000-07-26,01:09:00,4,Tu sie coœ wstawi
245,245,99644110020,2000-07-26,09:05:00,2000-07-26,18:11:00,3,Tu sie coœ wstawi
246,246,93564910052,2000-09-26,05:25:00,2000-09-26,15:53:00,2,Tu sie coœ wstawi
247,247,93700410073,2000-11-26,04:03:00,2000-11-26,19:35:00,4,Tu sie coœ wstawi
248,248,99417610064,2000-09-26,20:52:00,2000-09-26,01:39:00,1,Tu sie coœ wstawi
249,249,91731710043,2000-12-26,18:30:00,2000-12-26,01:20:00,5,Tu sie coœ wstawi
250,250,94764510197,2000-07-26,14:46:00,2000-07-26,01:38:00,2,Tu sie coœ wstawi
251,251,95634510057,2000-09-26,15:38:00,2000-09-26,21:56:00,4,Tu sie coœ wstawi
252,252,93939410195,2000-10-26,13:49:00,2000-10-26,01:38:00,1,Tu sie coœ wstawi
253,253,98462310080,2000-09-26,17:03:00,2000-09-26,23:33:00,0,Tu sie coœ wstawi
254,254,93564910052,2000-06-26,19:24:00,2000-06-26,01:12:00,2,Tu sie coœ wstawi
255,255,94058710041,2000-10-26,13:08:00,2000-10-26,14:16:00,4,Tu sie coœ wstawi
256,256,93528110049,2000-10-26,02:04:00,2000-10-26,13:19:00,2,Tu sie coœ wstawi
257,257,94320610061,2000-07-26,10:16:00,2000-07-26,01:06:00,5,Tu sie coœ wstawi
258,258,90205610096,2000-12-26,13:26:00,2000-12-27,00:30:00,4,Tu sie coœ wstawi
259,259,99616510059,2000-11-26,21:57:00,2000-11-26,01:31:00,4,Tu sie coœ wstawi
260,260,94764510197,2000-06-26,09:11:00,2000-06-26,01:10:00,5,Tu sie coœ wstawi
261,261,91381510179,2000-09-26,11:34:00,2000-09-26,01:14:00,4,Tu sie coœ wstawi
262,262,90956010019,2000-06-26,19:40:00,2000-06-26,01:25:00,4,Tu sie coœ wstawi
263,263,93066610004,2000-11-26,13:05:00,2000-11-26,01:01:00,2,Tu sie coœ wstawi
264,264,99649310005,2000-07-26,02:36:00,2000-07-26,22:50:00,4,Tu sie coœ wstawi
265,265,96457210136,2000-11-26,19:06:00,2000-11-26,23:40:00,2,Tu sie coœ wstawi
266,266,93528110049,2000-11-26,21:46:00,2000-11-26,01:10:00,2,Tu sie coœ wstawi
267,267,99249510144,2000-06-26,11:41:00,2000-06-26,15:55:00,1,Tu sie coœ wstawi
268,268,93918610200,2000-09-26,17:34:00,2000-09-26,01:00:00,3,Tu sie coœ wstawi
269,269,99564210001,2000-08-26,18:06:00,2000-08-26,01:04:00,1,Tu sie coœ wstawi
270,270,99249510144,2000-09-26,22:24:00,2000-09-27,00:33:00,1,Tu sie coœ wstawi
271,271,92717910139,2000-12-26,15:19:00,2000-12-26,16:42:00,4,Tu sie coœ wstawi
272,272,92056710134,2000-06-26,18:59:00,2000-06-26,01:18:00,2,Tu sie coœ wstawi
273,273,99195910107,2000-10-26,13:35:00,2000-10-26,01:31:00,3,Tu sie coœ wstawi
274,274,91177810058,2000-06-26,14:53:00,2000-06-26,01:46:00,0,Tu sie coœ wstawi
275,275,90965610054,2000-08-26,20:11:00,2000-08-26,20:15:00,4,Tu sie coœ wstawi
276,276,96322610018,2000-08-26,05:11:00,2000-08-26,12:25:00,4,Tu sie coœ wstawi
277,277,96991610025,2000-09-26,18:14:00,2000-09-26,23:38:00,3,Tu sie coœ wstawi
278,278,97614510156,2000-11-26,15:39:00,2000-11-26,19:45:00,5,Tu sie coœ wstawi
279,279,91620210153,2000-09-26,04:10:00,2000-09-26,09:28:00,2,Tu sie coœ wstawi
280,280,93049310196,2000-08-26,12:45:00,2000-08-26,01:40:00,4,Tu sie coœ wstawi
